Club,H/A,Timestamp,Event,Player Event,Remark Event,Player Assist,Player Out,Match ID
FC St. Gallen 1879,Away,63',Substitution,Felix Mambimbi,Tactical,,Christian Witzig,4089801
FC St. Gallen 1879,Away,74',Substitution,Fabian Schubert,Tactical,,Chadrac Akolo,4089801
FC Lausanne-Sport,Home,76',Substitution,Trae Coyle,Tactical,,Rares Ilie,4089801
FC St. Gallen 1879,Away,86',Substitution,Mihailo Stevanovic,Tactical,,Lukas Görtler,4089801
FC St. Gallen 1879,Away,86',Substitution,Abdoulaye Diaby,Tactical,,Bastien Toma,4089801
FC Lausanne-Sport,Home,86',Substitution,Dominik Schwizer,Tactical,,Kaly Sène,4089801
FC St. Gallen 1879,Away,55',Yellow Card,Jozo Stanic,Foul,,,4089801
FC Lausanne-Sport,Home,62',Yellow Card,Rares Ilie,Foul,,,4089801
FC Lausanne-Sport,Home,63',Yellow Card,Olivier Custodio,Dissent,,,4089801
FC St. Gallen 1879,Away,90',Yellow Card,Fabian Schubert,Foul,,,4089801
FC Lausanne-Sport,Home,90',Yellow Card,Noë Dussenne,Unsporting behaviour,,,4089801
FC St. Gallen 1879,Away,90',Yellow Card,Abdoulaye Diaby,Foul,,,4089801
FC Stade-Lausanne-Ouchy,Away,8',Goal,Gabriel Kyeremateng,Penalty,,,4089802
FC Stade-Lausanne-Ouchy,Away,17',Goal,Mischa Eberhard,Left-footed shot,Gabriel Kyeremateng,,4089802
FC Stade-Lausanne-Ouchy,Away,35',Goal,Ismaël Gharbi,Right-footed shot,Mohamed Abdallah,,4089802
FC Lugano,Home,61',Goal,Uran Bislimi,Left-footed shot,,,4089802
FC Lugano,Home,82',Goal,Uran Bislimi,Right-footed shot,Jonathan Sabbatini,,4089802
FC Lugano,Home,30',Substitution,Mattia Bottani,Injury,,Ousmane Doumbia,4089802
FC Lugano,Home,60',Substitution,Anto Grgic,Injury,,Mattia Bottani,4089802
FC Lugano,Home,60',Substitution,Zan Celar,Tactical,,Lukas Mai,4089802
FC Stade-Lausanne-Ouchy,Away,63',Substitution,Mergim Qarri,Tactical,,Alban Ajdini,4089802
FC Stade-Lausanne-Ouchy,Away,69',Substitution,Vitalie Damaşcan,Tactical,,Gabriel Kyeremateng,4089802
FC Stade-Lausanne-Ouchy,Away,69',Substitution,Giovani Bamba,Tactical,,Valon Hamdiu,4089802
FC Lugano,Home,76',Substitution,Martim Marques,Tactical,,Hicham Mahou,4089802
FC Stade-Lausanne-Ouchy,Away,80',Substitution,Sahmkou Camara,Tactical,,Mischa Eberhard,4089802
FC Stade-Lausanne-Ouchy,Away,45',Yellow Card,Mischa Eberhard,Foul,,,4089802
FC Stade-Lausanne-Ouchy,Away,55',Direct Red Card,Ismaël Gharbi,Serious foul,,,4089802
FC Lugano,Home,66',Yellow Card,Hicham Mahou,Foul,,,4089802
FC Lugano,Home,79',Yellow Card,Yanis Cimignani,Dissent,,,4089802
FC Stade-Lausanne-Ouchy,Away,84',Yellow Card,Edmond Akichi,Time wasting,,,4089802
FC Lugano,Home,90',Yellow Card,Shkelqim Vladi,Foul,,,4089802
FC Stade-Lausanne-Ouchy,Away,90',Yellow Card,Mergim Qarri,Time wasting,,,4089802
Servette FC,Away,8',Goal,Jérémy Guillemenot,Counter attack goal,Dereck Kutesa,,4089803
Servette FC,Away,30',Goal,Dereck Kutesa,Counter attack goal,Jérémy Guillemenot,,4089803
FC Winterthur,Home,64',Goal,Randy Schneider,Right-footed shot,Adrian Gantenbein,,4089803
Servette FC,Away,72',Goal,Bendegúz Bolla,Left-footed shot,Jérémy Guillemenot,,4089803
FC Winterthur,Home,81',Goal,Aldin Turkes,Left-footed shot,Adrian Gantenbein,,4089803
FC Winterthur,Home,89',Goal,Adrian Gantenbein,Header,Silvan Sidler,,4089803
FC Winterthur,Home,46',Substitution,Souleymane Diaby,Tactical,,Tobias Schättin,4089803
FC Winterthur,Home,46',Substitution,Randy Schneider,Tactical,,Nishan Burkart,4089803
FC Winterthur,Home,62',Substitution,Silvan Sidler,Tactical,,Boubacar Fofana,4089803
Servette FC,Away,67',Substitution,Bendegúz Bolla,Tactical,,Théo Magnin,4089803
Servette FC,Away,67',Substitution,Samba Diba,Tactical,,Alexis Antunes,4089803
FC Winterthur,Home,72',Substitution,Basil Stillhart,Tactical,,Alexandre Jankewitz,4089803
Servette FC,Away,78',Substitution,Hussayn Touati,Tactical,,Jérémy Guillemenot,4089803
Servette FC,Away,79',Substitution,Enzo Crivelli,Tactical,,Dereck Kutesa,4089803
FC Winterthur,Home,80',Substitution,Samir Ramizi,Tactical,,Matteo Di Giusto,4089803
FC Winterthur,Home,28',Yellow Card,Tobias Schättin,Foul,,,4089803
Servette FC,Away,87',Yellow Card,Timothé Cognat,Time wasting,,,4089803
BSC Young Boys,Home,73',Goal,Donat Rrudhani,Left-footed shot,Lewin Blum,,4089804
Grasshopper Club Zurich,Away,46',Substitution,Tim Meyer,Tactical,,Amir Abrashi,4089804
Grasshopper Club Zurich,Away,61',Substitution,Dorian Babunski,Tactical,,Bradley Fink,4089804
BSC Young Boys,Home,63',Substitution,Joël Monteiro,Tactical,,Silvere Ganvoula,4089804
BSC Young Boys,Home,63',Substitution,Donat Rrudhani,Tactical,,Cheikh Niasse,4089804
Grasshopper Club Zurich,Away,69',Substitution,Pascal Schürpf,Tactical,,Filipe de Carvalho,4089804
Grasshopper Club Zurich,Away,69',Substitution,Liam Bollati,Tactical,,Dirk Abels,4089804
Grasshopper Club Zurich,Away,84',Substitution,Théo Ndicka Matam,Tactical,,Florian Hoxha,4089804
BSC Young Boys,Home,90',Substitution,Fabian Lustenberger,Tactical,,Darian Males,4089804
Grasshopper Club Zurich,Away,25',Yellow Card,Giotto Morandi,Foul,,,4089804
Grasshopper Club Zurich,Away,65',Yellow Card,Justin Hammel,Time wasting,,,4089804
Grasshopper Club Zurich,Away,90',Yellow Card,Ayumu Seko,Foul,,,4089804
Yverdon Sport FC,Home,30',Goal,Aimen Mahious,Penalty,,,4089805
FC Luzern,Away,55',Goal,Max Meyer,Penalty,,,4089805
Yverdon Sport FC,Home,88',Goal,Varol Tasar,Left-footed shot,,,4089805
FC Luzern,Away,46',Substitution,Kemal Ademi,Tactical,,Lars Villiger,4089805
Yverdon Sport FC,Home,64',Substitution,Vladan Vidakovic,Tactical,,Boris Céspedes,4089805
Yverdon Sport FC,Home,64',Substitution,Mathias Olesen,Tactical,,Liziero,4089805
Yverdon Sport FC,Home,64',Substitution,Kevin Carlos,Tactical,,Aimen Mahious,4089805
FC Luzern,Away,68',Substitution,Dario Ulrich,Tactical,,Severin Ottiger,4089805
FC Luzern,Away,68',Substitution,Kevin Spadanuda,Tactical,,Teddy Okou,4089805
Yverdon Sport FC,Home,75',Substitution,Dominic Corness,Tactical,,Haithem Loucif,4089805
FC Luzern,Away,81',Substitution,Nicolas Haas,Tactical,,Nicky Beloko,4089805
FC Luzern,Away,81',Substitution,Thibault Klidjé,Tactical,,Max Meyer,4089805
Yverdon Sport FC,Home,82',Substitution,Christopher Lungoyi,Tactical,,Marley Aké,4089805
Yverdon Sport FC,Home,54',Yellow Card,Mohamed Tijani,Foul,,,4089805
FC Luzern,Away,69',Yellow Card,Nicky Beloko,Foul,,,4089805
FC Luzern,Away,86',Yellow Card,Dario Ulrich,Foul,,,4089805
FC Zürich,Home,59',Substitution,Rodrigo Conceição,Tactical,,Antonio Marchesano,4089806
FC Basel 1893,Away,68',Substitution,Juan Carlos Gauto,Tactical,,Benjamin Kololli,4089806
FC Basel 1893,Away,77',Substitution,Roméo Beney,Tactical,,Djordje Jovanovic,4089806
FC Zürich,Home,78',Substitution,Junior Ligue,Tactical,,Daniel Afriyie,4089806
FC Zürich,Home,79',Substitution,Nils Reichmuth,Tactical,,Jonathan Okita,4089806
FC Basel 1893,Away,20',Yellow Card,Dominik Schmid,Foul,,,4089806
FC Zürich,Home,36',Yellow Card,Lindrit Kamberi,Time wasting,,,4089806
FC Zürich,Home,56',Yellow Card,Bledian Krasniqi,Foul,,,4089806
FC Zürich,Home,74',Yellow Card,Jonathan Okita,Dissent,,,4089806
FC Basel 1893,Away,76',Yellow Card,Leon Avdullahu,Foul,,,4089806
FC Basel 1893,Away,83',Yellow Card,Roméo Beney,Foul,,,4089806
FC Basel 1893,Away,90',Yellow-Red Card,Roméo Beney,Foul,,,4089806
FC Basel 1893,Home,13',Goal,Benjamin Kololli,Counter attack goal,,,4089807
BSC Young Boys,Away,33',Substitution,Saidy Janko,Injury,,Lewin Blum,4089807
BSC Young Boys,Away,46',Substitution,Joel Mvuka,Tactical,,Darian Males,4089807
FC Basel 1893,Home,58',Substitution,Juan Carlos Gauto,Tactical,,Jean-Kévin Augustin,4089807
BSC Young Boys,Away,70',Substitution,Silvere Ganvoula,Tactical,,Joël Monteiro,4089807
BSC Young Boys,Away,70',Substitution,Jaouen Hadjam,Tactical,,Noah Persson,4089807
BSC Young Boys,Away,71',Substitution,Cheikh Niasse,Tactical,,Sandro Lauper,4089807
FC Basel 1893,Home,81',Substitution,Taulant Xhaka,Tactical,,Benjamin Kololli,4089807
FC Basel 1893,Home,81',Substitution,Finn van Breemen,Tactical,,Dominik Schmid,4089807
FC Basel 1893,Home,90',Substitution,Djordje Jovanovic,Delay,,Thierno Barry,4089807
FC Basel 1893,Home,9',Yellow Card,Fabian Frei,Foul,,,4089807
BSC Young Boys,Away,45',Yellow Card,Darian Males,Foul,,,4089807
FC Basel 1893,Home,52',Yellow Card,Renato Veiga,Foul,,,4089807
BSC Young Boys,Away,73',Yellow Card,Lukasz Lakomy,Foul,,,4089807
BSC Young Boys,Away,90',Yellow Card,Aurèle Amenda,Unsporting behaviour,,,4089807
FC Basel 1893,Home,90',Yellow Card,Thierno Barry,Unsporting behaviour,,,4089807
FC Basel 1893,Home,90',Yellow Card,Dominik Schmid,Unsporting behaviour,,,4089807
FC Zürich,Away,20',Goal,Bledian Krasniqi,Left-footed shot,Nikola Boranijasevic,,4089808
Grasshopper Club Zurich,Home,72',Goal,Dorian Babunski,Header,Francis Momoh,,4089808
Grasshopper Club Zurich,Home,90',Goal,Pascal Schürpf,Left-footed shot,,,4089808
Grasshopper Club Zurich,Home,58',Substitution,Tim Meyer,Tactical,,Bradley Fink,4089808
FC Zürich,Away,67',Substitution,Cheick Condé,Tactical,,Nikola Boranijasevic,4089808
Grasshopper Club Zurich,Home,69',Substitution,Pascal Schürpf,Tactical,,Filipe de Carvalho,4089808
Grasshopper Club Zurich,Home,69',Substitution,Dorian Babunski,Tactical,,Maksim Paskotsi,4089808
FC Zürich,Away,74',Substitution,Nils Reichmuth,Tactical,,Antonio Marchesano,4089808
FC Zürich,Away,74',Substitution,Junior Ligue,Tactical,,Daniel Afriyie,4089808
FC Zürich,Away,84',Substitution,Ivan Santini,Tactical,,Fabio Daprelà,4089808
Grasshopper Club Zurich,Home,88',Substitution,Théo Ndicka Matam,Tactical,,Florian Hoxha,4089808
Grasshopper Club Zurich,Home,88',Substitution,Elmin Rastoder,Tactical,,Giotto Morandi,4089808
Grasshopper Club Zurich,Home,36',Yellow Card,Dirk Abels,Dissent,,,4089808
Grasshopper Club Zurich,Home,36',Yellow Card,Francis Momoh,Foul,,,4089808
Grasshopper Club Zurich,Home,60',Yellow Card,Tim Meyer,Foul,,,4089808
FC Lausanne-Sport,Away,20',Goal,Kaly Sène,Penalty,,,4089809
FC Luzern,Home,62',Goal,Pius Dorn,Left-footed shot,,,4089809
FC Luzern,Home,89',Goal,Severin Ottiger,Right-footed shot,,,4089809
FC Luzern,Home,22',Substitution,Levin Winkler,Tactical,,Max Meyer,4089809
FC Luzern,Home,46',Substitution,Jesper Löfgren,Tactical,,Leny Meyer,4089809
FC Luzern,Home,71',Substitution,Jakub Kadák,Tactical,,Sofyan Chader,4089809
FC Luzern,Home,72',Substitution,Nicolas Haas,Tactical,,Denis Simani,4089809
FC Lausanne-Sport,Away,73',Substitution,Trae Coyle,Tactical,,Brighton Labeau,4089809
FC Lausanne-Sport,Away,80',Substitution,Chris Kablan,Injury,,Morgan Poaty,4089809
FC Lausanne-Sport,Away,80',Substitution,Raoul Giger,Tactical,,Kaly Sène,4089809
FC Luzern,Home,88',Substitution,Lars Villiger,Tactical,,Teddy Okou,4089809
FC Lausanne-Sport,Away,88',Substitution,Seydou Traoré,Tactical,,Rares Ilie,4089809
FC Luzern,Home,7',Direct Red Card,Nicky Beloko,Violent conduct,,,4089809
FC Luzern,Home,49',Yellow Card,Denis Simani,Unsporting behaviour,,,4089809
FC Lausanne-Sport,Away,49',Yellow Card,Olivier Custodio,Unsporting behaviour,,,4089809
FC Lausanne-Sport,Away,54',Yellow Card,Gábor Szalai,Foul,,,4089809
FC Lausanne-Sport,Away,81',Yellow Card,Chris Kablan,Foul,,,4089809
FC Luzern,Home,83',Yellow Card,Severin Ottiger,Foul,,,4089809
FC Lausanne-Sport,Away,87',Yellow Card,Rares Ilie,Foul,,,4089809
FC Luzern,Home,90',Yellow Card,Jakub Kadák,Time wasting,,,4089809
Servette FC,Home,79',Goal,Dereck Kutesa,Right-footed shot,Miroslav Stevanovic,,4089810
Yverdon Sport FC,Away,53',Substitution,Vladan Vidakovic,Tactical,,Liziero,4089810
Yverdon Sport FC,Away,53',Substitution,Haithem Loucif,Tactical,,Christopher Lungoyi,4089810
Servette FC,Home,67',Substitution,Bendegúz Bolla,Tactical,,Alexis Antunes,4089810
Yverdon Sport FC,Away,67',Substitution,Dominic Corness,Tactical,,Mathias Olesen,4089810
Yverdon Sport FC,Away,67',Substitution,Kevin Carlos,Tactical,,Varol Tasar,4089810
Yverdon Sport FC,Away,81',Substitution,Marley Aké,Injury,,Haithem Loucif,4089810
Servette FC,Home,86',Substitution,Enzo Crivelli,Tactical,,Dereck Kutesa,4089810
Yverdon Sport FC,Away,30',Yellow Card,Christopher Lungoyi,Foul,,,4089810
Servette FC,Home,39',Yellow Card,Jérémy Guillemenot,Foul,,,4089810
Yverdon Sport FC,Away,77',Yellow Card,Mohamed Tijani,Handball,,,4089810
FC Lugano,Away,45',Goal,Jonathan Sabbatini,Right-footed shot,Shkelqim Vladi,,4089811
FC St. Gallen 1879,Home,68',Goal,Mihailo Stevanovic,Right-footed shot,Chima Okoroji,,4089811
FC Lugano,Away,73',Goal,Zan Celar,Header,Anto Grgic,,4089811
FC Lugano,Away,80',Goal,Uran Bislimi,Right-footed shot,Zan Celar,,4089811
FC Lugano,Away,90',Goal,Zan Celar,Right-footed shot,Adrian Durrer,,4089811
FC St. Gallen 1879,Home,16',Substitution,Nikolaj Möller,Injury,,Willem Geubbels,4089811
FC St. Gallen 1879,Home,46',Substitution,Fabian Schubert,Tactical,,Chadrac Akolo,4089811
FC St. Gallen 1879,Home,46',Substitution,Mihailo Stevanovic,Tactical,,Bastien Toma,4089811
FC Lugano,Away,56',Substitution,Kreshnik Hajrizi,Tactical,,Ayman El Wafi,4089811
FC Lugano,Away,56',Substitution,Uran Bislimi,Tactical,,Roman Macek,4089811
FC St. Gallen 1879,Home,69',Substitution,Felix Mambimbi,Tactical,,Isaac Schmidt,4089811
FC Lugano,Away,77',Substitution,Hicham Mahou,Tactical,,Shkelqim Vladi,4089811
FC Lugano,Away,77',Substitution,Milton Valenzuela,Tactical,,Yanis Cimignani,4089811
FC St. Gallen 1879,Home,86',Substitution,Abdoulaye Diaby,Tactical,,Nikolaj Möller,4089811
FC Lugano,Away,87',Substitution,Adrian Durrer,Tactical,,Jhon Espinoza,4089811
FC St. Gallen 1879,Home,5',Direct Red Card,Lukas Görtler,Serious foul,,,4089811
FC Lugano,Away,47',Yellow Card,Ayman El Wafi,Foul,,,4089811
FC St. Gallen 1879,Home,51',Yellow Card,Fabian Schubert,Foul,,,4089811
FC Lugano,Away,71',Yellow Card,Jonathan Sabbatini,Foul,,,4089811
FC Lugano,Away,77',Yellow Card,Shkelqim Vladi,Time wasting,,,4089811
FC Lugano,Away,90',Yellow Card,Amir Saipi,Time wasting,,,4089811
FC St. Gallen 1879,Home,90',Yellow Card,Lawrence Ati Zigi,Dissent,,,4089811
FC St. Gallen 1879,Home,90',Yellow Card,Felix Mambimbi,Foul,,,4089811
FC Winterthur,Away,13',Goal,Luca Zuffi,Header,Souleymane Diaby,,4089812
FC Winterthur,Away,18',Goal,Nishan Burkart,Left-footed shot,Adrian Gantenbein,,4089812
FC Stade-Lausanne-Ouchy,Home,58',Goal,Mergim Qarri,Right-footed shot,Edmond Akichi,,4089812
FC Winterthur,Away,90',Goal,Randy Schneider,Counter attack goal,Sayfallah Ltaief,,4089812
FC Winterthur,Away,46',Substitution,Basil Stillhart,Tactical,,Luca Zuffi,4089812
FC Winterthur,Away,46',Substitution,Sayfallah Ltaief,Tactical,,Aldin Turkes,4089812
FC Stade-Lausanne-Ouchy,Home,46',Substitution,Liridon Mulaj,Tactical,,Alban Ajdini,4089812
FC Winterthur,Away,62',Substitution,Boubacar Fofana,Injury,,Adrian Gantenbein,4089812
FC Stade-Lausanne-Ouchy,Home,62',Substitution,Vitalie Damaşcan,Tactical,,Valon Hamdiu,4089812
FC Stade-Lausanne-Ouchy,Home,71',Substitution,Elies Mahmoud,Tactical,,Gabriel Kyeremateng,4089812
FC Winterthur,Away,73',Substitution,Neftali Manzambi,Tactical,,Nishan Burkart,4089812
FC Stade-Lausanne-Ouchy,Home,78',Substitution,Romain Bayard,Tactical,,Edmond Akichi,4089812
FC Stade-Lausanne-Ouchy,Home,78',Substitution,Sahmkou Camara,Tactical,,Mohamed Abdallah,4089812
FC Winterthur,Away,82',Substitution,Loïc Lüthi,Injury,,Souleymane Diaby,4089812
FC Winterthur,Away,39',Yellow Card,Nishan Burkart,Time wasting,,,4089812
FC Winterthur,Away,66',Yellow Card,Silvan Sidler,Foul,,,4089812
FC Lugano,Home,22',Substitution,Jhon Espinoza,Injury,,Yanis Cimignani,4089813
Grasshopper Club Zurich,Away,57',Substitution,Pascal Schürpf,Tactical,,Tim Meyer,4089813
Grasshopper Club Zurich,Away,57',Substitution,Asumah Abubakar,Tactical,,Francis Momoh,4089813
FC Lugano,Home,58',Substitution,Renato Steffen,Tactical,,Mohamed Belhadj Mahmoud,4089813
FC Lugano,Home,58',Substitution,Milton Valenzuela,Tactical,,Roman Macek,4089813
Grasshopper Club Zurich,Away,74',Substitution,Filipe de Carvalho,Tactical,,Giotto Morandi,4089813
FC Lugano,Home,75',Substitution,Kreshnik Hajrizi,Tactical,,Jhon Espinoza,4089813
FC Lugano,Home,75',Substitution,Johan Nkama,Tactical,,Ayman El Wafi,4089813
Grasshopper Club Zurich,Away,85',Substitution,Théo Ndicka Matam,Tactical,,Florian Hoxha,4089813
Grasshopper Club Zurich,Away,85',Substitution,Bradley Fink,Tactical,,Dorian Babunski,4089813
Grasshopper Club Zurich,Away,2',Yellow Card,Francis Momoh,Foul,,,4089813
Grasshopper Club Zurich,Away,35',Yellow Card,Amir Abrashi,Time wasting,,,4089813
Grasshopper Club Zurich,Away,64',Yellow Card,Dirk Abels,Foul,,,4089813
Servette FC,Away,19',Goal,Jozo Stanic,Jozo Stanic,,,4089814
Servette FC,Away,26',Goal,Alexis Antunes,Counter attack goal,Dereck Kutesa,,4089814
FC St. Gallen 1879,Home,46',Substitution,Fabian Schubert,Tactical,,Nikolaj Möller,4089814
FC St. Gallen 1879,Home,46',Substitution,Corsin Konietzke,Tactical,,Mihailo Stevanovic,4089814
Servette FC,Away,56',Substitution,Enzo Crivelli,Tactical,,Bendegúz Bolla,4089814
Servette FC,Away,56',Substitution,Théo Magnin,Tactical,,Jérémy Guillemenot,4089814
FC St. Gallen 1879,Home,68',Substitution,Christian Witzig,Tactical,,Isaac Schmidt,4089814
FC St. Gallen 1879,Home,75',Substitution,Felix Mambimbi,Tactical,,Bastien Toma,4089814
FC St. Gallen 1879,Home,79',Substitution,Patrick Sutter,Injury,,Chima Okoroji,4089814
Servette FC,Away,85',Substitution,Samba Diba,Tactical,,Alexis Antunes,4089814
Servette FC,Away,90',Substitution,Tiemoko Ouattara,Tactical,,Dereck Kutesa,4089814
Servette FC,Away,16',Yellow Card,Bendegúz Bolla,Foul,,,4089814
FC St. Gallen 1879,Home,79',Yellow Card,Corsin Konietzke,Foul,,,4089814
Servette FC,Away,86',Yellow Card,Keigo Tsunemoto,Handball,,,4089814
FC St. Gallen 1879,Home,88',Yellow Card,Mattia Zanotti,Foul,,,4089814
FC Luzern,Away,30',Goal,Thibault Klidjé,Right-footed shot,Teddy Okou,,4089815
FC Luzern,Away,34',Goal,Ardon Jashari,Left-footed shot,,,4089815
FC Luzern,Away,63',Goal,Pius Dorn,Right-footed shot,Ardon Jashari,,4089815
FC Stade-Lausanne-Ouchy,Home,46',Substitution,Mohamed Abdallah,Tactical,,Dylan Ouedraogo,4089815
FC Stade-Lausanne-Ouchy,Home,58',Substitution,Gabriel Kyeremateng,Tactical,,Liridon Mulaj,4089815
FC Stade-Lausanne-Ouchy,Home,58',Substitution,Alban Ajdini,Tactical,,Mergim Qarri,4089815
FC Stade-Lausanne-Ouchy,Home,58',Substitution,Elies Mahmoud,Tactical,,Mischa Eberhard,4089815
FC Luzern,Away,66',Substitution,Lars Villiger,Tactical,,Thibault Klidjé,4089815
FC Luzern,Away,66',Substitution,Sofyan Chader,Tactical,,Teddy Okou,4089815
FC Luzern,Away,74',Substitution,Nicolas Haas,Tactical,,Ardon Jashari,4089815
FC Luzern,Away,74',Substitution,Kevin Spadanuda,Tactical,,Pius Dorn,4089815
FC Stade-Lausanne-Ouchy,Home,74',Substitution,Valon Hamdiu,Tactical,,Edmond Akichi,4089815
FC Luzern,Away,87',Substitution,Noah Rupp,Tactical,,Max Meyer,4089815
FC Luzern,Away,21',Yellow Card,Thibault Klidjé,Foul,,,4089815
FC Stade-Lausanne-Ouchy,Home,71',Yellow Card,Giovani Bamba,Foul,,,4089815
FC Stade-Lausanne-Ouchy,Home,90',Yellow Card,Valon Hamdiu,Foul,,,4089815
FC Basel 1893,Away,13',Goal,Thierno Barry,Right-footed shot,,,4089816
FC Basel 1893,Away,72',Goal,Thierno Barry,Right-footed shot,,,4089816
FC Winterthur,Home,79',Goal,Loïc Lüthi,Header,Samir Ramizi,,4089816
FC Basel 1893,Away,90',Goal,Renato Veiga,Left-footed shot,Leon Avdullahu,,4089816
FC Winterthur,Home,5',Substitution,Boubacar Fofana,Injury,,Aldin Turkes,4089816
FC Basel 1893,Away,62',Substitution,Jean-Kévin Augustin,Tactical,,Marvin Akahomen,4089816
FC Winterthur,Home,64',Substitution,Thibault Corbaz,Tactical,,Sayfallah Ltaief,4089816
FC Winterthur,Home,65',Substitution,Loïc Lüthi,Tactical,,Alexandre Jankewitz,4089816
FC Basel 1893,Away,70',Substitution,Yusuf Demir,Tactical,,Benjamin Kololli,4089816
FC Basel 1893,Away,70',Substitution,Roméo Beney,Tactical,,Juan Carlos Gauto,4089816
FC Winterthur,Home,78',Substitution,Samir Ramizi,Tactical,,Boubacar Fofana,4089816
FC Winterthur,Home,78',Substitution,Tobias Schättin,Tactical,,Souleymane Diaby,4089816
FC Basel 1893,Away,86',Substitution,Djordje Jovanovic,Tactical,,Thierno Barry,4089816
FC Basel 1893,Away,10',Yellow Card,Renato Veiga,Foul,,,4089816
FC Basel 1893,Away,15',Yellow Card,Anton Kade,Foul,,,4089816
FC Winterthur,Home,28',Yellow Card,Nishan Burkart,Foul,,,4089816
FC Winterthur,Home,49',Yellow Card,Granit Lekaj,Foul,,,4089816
FC Winterthur,Home,50',Yellow Card,Randy Schneider,Foul,,,4089816
FC Basel 1893,Away,51',Yellow Card,Nicolas Vouilloz,Foul,,,4089816
FC Winterthur,Home,53',Yellow-Red Card,Granit Lekaj,Dissent,,,4089816
FC Winterthur,Home,56',Yellow-Red Card,Randy Schneider,Foul,,,4089816
FC Winterthur,Home,65',Yellow Card,Souleymane Diaby,Dissent,,,4089816
Yverdon Sport FC,Away,10',Goal,Kevin Carlos,Counter attack goal,Niklas Gunnarsson,,4089817
BSC Young Boys,Home,33',Goal,Donat Rrudhani,Left-footed shot,Filip Ugrinic,,4089817
BSC Young Boys,Home,43',Goal,Cedric Itten,Header,Sandro Lauper,,4089817
BSC Young Boys,Home,77',Goal,Joël Monteiro,Right-footed shot,Noah Persson,,4089817
BSC Young Boys,Home,87',Goal,Joël Monteiro,Right-footed shot,,,4089817
BSC Young Boys,Home,90',Goal,Sandro Lauper,Right-footed shot,,,4089817
BSC Young Boys,Home,46',Substitution,Darian Males,Tactical,,Lukasz Lakomy,4089817
Yverdon Sport FC,Away,54',Substitution,Liziero,Tactical,,Niklas Gunnarsson,4089817
BSC Young Boys,Home,65',Substitution,Ebrima Colley,Tactical,,Donat Rrudhani,4089817
BSC Young Boys,Home,65',Substitution,Noah Persson,Tactical,,Jaouen Hadjam,4089817
Yverdon Sport FC,Away,66',Substitution,Mauro Rodrigues,Tactical,,Anthony Sauthier,4089817
Yverdon Sport FC,Away,66',Substitution,Aimen Mahious,Tactical,,William Le Pogam,4089817
Yverdon Sport FC,Away,80',Substitution,Dominic Corness,Tactical,,Varol Tasar,4089817
Yverdon Sport FC,Away,80',Substitution,Evans Maurin,Tactical,,Mathias Olesen,4089817
BSC Young Boys,Home,81',Substitution,Silvere Ganvoula,Tactical,,Cedric Itten,4089817
BSC Young Boys,Home,81',Substitution,Cheikh Niasse,Tactical,,Filip Ugrinic,4089817
BSC Young Boys,Home,26',Yellow Card,Lukasz Lakomy,Foul,,,4089817
Yverdon Sport FC,Away,66',Yellow Card,Liziero,Foul,,,4089817
BSC Young Boys,Home,82',Yellow Card,Darian Males,Foul,,,4089817
FC Lausanne-Sport,Away,35',Goal,Trae Coyle,Left-footed shot,Rares Ilie,,4089818
FC Lausanne-Sport,Away,41',Goal,Rares Ilie,Right-footed shot,,,4089818
FC Zürich,Home,47',Goal,Bledian Krasniqi,Right-footed shot,,,4089818
FC Zürich,Home,52',Goal,Rodrigo Conceição,Right-footed shot,Daniel Afriyie,,4089818
FC Lausanne-Sport,Away,39',Substitution,Anel Husic,Injury,,Trae Coyle,4089818
FC Zürich,Home,46',Substitution,Rodrigo Conceição,Tactical,,Ifeanyi Mathew,4089818
FC Zürich,Home,46',Substitution,Daniel Afriyie,Tactical,,Fabio Daprelà,4089818
FC Lausanne-Sport,Away,66',Substitution,Simone Pafundi,Tactical,,Kaly Sène,4089818
FC Zürich,Home,70',Substitution,Armstrong Oko-Flex,Tactical,,Jonathan Okita,4089818
FC Zürich,Home,79',Substitution,Junior Ligue,Tactical,,Antonio Marchesano,4089818
FC Zürich,Home,45',Yellow Card,Jonathan Okita,Unsporting behaviour,,,4089818
FC Lausanne-Sport,Away,45',Yellow Card,Karlo Letica,Unsporting behaviour,,,4089818
FC Zürich,Home,45',Yellow Card,Cheick Condé,Foul,,,4089818
FC Zürich,Home,90',Yellow Card,Adrián Guerrero,Foul,,,4089818
FC Lugano,Away,69',Goal,Renato Steffen,Left-footed shot,Jonathan Sabbatini,,4089819
FC Lugano,Away,35',Substitution,Jhon Espinoza,Injury,,Lukas Mai,4089819
FC Basel 1893,Home,55',Substitution,Yusuf Demir,Tactical,,Benjamin Kololli,4089819
FC Basel 1893,Home,55',Substitution,Juan Carlos Gauto,Tactical,,Jean-Kévin Augustin,4089819
FC Lugano,Away,61',Substitution,Anto Grgic,Tactical,,Hicham Mahou,4089819
FC Lugano,Away,61',Substitution,Zan Celar,Tactical,,Shkelqim Vladi,4089819
FC Basel 1893,Home,63',Substitution,Djordje Jovanovic,Tactical,,Thierno Barry,4089819
FC Basel 1893,Home,63',Substitution,Roméo Beney,Tactical,,Anton Kade,4089819
FC Lugano,Away,78',Substitution,Roman Macek,Tactical,,Mohamed Belhadj Mahmoud,4089819
